charging_slots,node_id,occupied_piles,queue_length,station_id,time,waiting_vehicles
"[None, None, None]",124,0,0,3,233,[]
"[None, None, None]",125,0,0,4,233,[]
"[None, 13, 14]",126,2,0,5,233,[]
"[None, None, None]",127,0,0,6,233,[]
"[None, None, None]",128,0,0,7,233,[]
"[None, None, None]",121,0,0,0,234,[]
"[None, None, None]",122,0,0,1,234,[]
"[None, None, None]",123,0,0,2,234,[]
"[None, None, None]",124,0,0,3,234,[]
"[None, None, None]",125,0,0,4,234,[]
"[None, None, 14]",126,1,0,5,234,[]
"[None, None, None]",127,0,0,6,234,[]
"[None, None, None]",128,0,0,7,234,[]
"[None, None, None]",121,0,0,0,235,[]
"[None, None, None]",122,0,0,1,235,[]
"[None, None, None]",123,0,0,2,235,[]
"[None, None, None]",124,0,0,3,235,[]
"[None, None, None]",125,0,0,4,235,[]
"[None, None, 14]",126,1,0,5,235,[]
"[None, None, None]",127,0,0,6,235,[]
"[None, None, None]",128,0,0,7,235,[]
"[None, None, None]",121,0,0,0,236,[]
"[None, None, None]",122,0,0,1,236,[]
"[None, None, None]",123,0,0,2,236,[]
"[None, None, None]",124,0,0,3,236,[]
"[None, None, None]",125,0,0,4,236,[]
"[None, None, 14]",126,1,0,5,236,[]
"[None, None, None]",127,0,0,6,236,[]
"[None, None, None]",128,0,0,7,236,[]
"[None, None, None]",121,0,0,0,237,[]
"[None, None, None]",122,0,0,1,237,[]
"[None, None, None]",123,0,0,2,237,[]
"[None, None, None]",124,0,0,3,237,[]
"[None, None, None]",125,0,0,4,237,[]
"[None, None, 14]",126,1,0,5,237,[]
"[None, None, None]",127,0,0,6,237,[]
"[None, None, None]",128,0,0,7,237,[]
"[None, None, None]",121,0,0,0,238,[]
"[None, None, None]",122,0,0,1,238,[]
"[None, None, None]",123,0,0,2,238,[]
"[None, None, None]",124,0,0,3,238,[]
"[None, None, None]",125,0,0,4,238,[]
"[None, None, 14]",126,1,0,5,238,[]
"[None, None, None]",127,0,0,6,238,[]
"[None, None, None]",128,0,0,7,238,[]
"[None, None, None]",121,0,0,0,239,[]
"[None, None, None]",122,0,0,1,239,[]
"[None, None, None]",123,0,0,2,239,[]
"[None, None, None]",124,0,0,3,239,[]
"[None, None, None]",125,0,0,4,239,[]
"[None, None, 14]",126,1,0,5,239,[]
"[None, None, None]",127,0,0,6,239,[]
"[None, None, None]",128,0,0,7,239,[]
"[None, None, None]",121,0,0,0,240,[]
"[None, None, None]",122,0,0,1,240,[]
"[None, None, None]",123,0,0,2,240,[]
"[None, None, None]",124,0,0,3,240,[]
"[None, None, None]",125,0,0,4,240,[]
"[None, None, None]",126,0,0,5,240,[]
"[None, None, None]",127,0,0,6,240,[]
"[None, None, None]",128,0,0,7,240,[]
"[None, None, None]",121,0,0,0,241,[]
"[None, None, None]",122,0,0,1,241,[]
"[None, None, None]",123,0,0,2,241,[]
"[None, None, None]",124,0,0,3,241,[]
"[None, None, None]",125,0,0,4,241,[]
"[None, None, None]",126,0,0,5,241,[]
"[None, None, None]",127,0,0,6,241,[]
"[None, None, None]",128,0,0,7,241,[]
"[None, None, None]",121,0,0,0,242,[]
"[None, None, None]",122,0,0,1,242,[]
"[None, None, None]",123,0,0,2,242,[]
"[None, None, None]",124,0,0,3,242,[]
"[None, None, None]",125,0,0,4,242,[]
"[None, None, None]",126,0,0,5,242,[]
"[None, None, None]",127,0,0,6,242,[]
"[None, None, None]",128,0,0,7,242,[]
"[None, None, None]",121,0,0,0,243,[]
"[None, None, None]",122,0,0,1,243,[]
"[None, None, None]",123,0,0,2,243,[]
"[None, None, None]",124,0,0,3,243,[]
"[None, None, None]",125,0,0,4,243,[]
"[None, None, None]",126,0,0,5,243,[]
"[None, None, None]",127,0,0,6,243,[]
"[None, None, None]",128,0,0,7,243,[]
"[None, None, None]",121,0,0,0,244,[]
"[None, None, None]",122,0,0,1,244,[]
"[None, None, None]",123,0,0,2,244,[]
"[None, None, None]",124,0,0,3,244,[]
"[None, None, None]",125,0,0,4,244,[]
"[None, None, None]",126,0,0,5,244,[]
"[None, None, None]",127,0,0,6,244,[]
"[None, None, None]",128,0,0,7,244,[]
"[None, None, None]",121,0,0,0,245,[]
"[None, None, None]",122,0,0,1,245,[]
"[None, None, None]",123,0,0,2,245,[]
"[None, None, None]",124,0,0,3,245,[]
"[None, None, None]",125,0,0,4,245,[]
"[None, None, None]",126,0,0,5,245,[]
"[None, None, None]",127,0,0,6,245,[]
"[None, None, None]",128,0,0,7,245,[]
"[None, None, None]",121,0,0,0,246,[]
"[None, None, None]",122,0,0,1,246,[]
"[None, None, None]",123,0,0,2,246,[]
"[None, None, None]",124,0,0,3,246,[]
"[None, None, None]",125,0,0,4,246,[]
"[None, None, None]",126,0,0,5,246,[]
"[None, None, None]",127,0,0,6,246,[]
"[None, None, None]",128,0,0,7,246,[]
"[None, None, None]",121,0,0,0,247,[]
"[None, None, None]",122,0,0,1,247,[]
"[None, None, None]",123,0,0,2,247,[]
"[None, None, None]",124,0,0,3,247,[]
"[None, None, None]",125,0,0,4,247,[]
"[None, None, None]",126,0,0,5,247,[]
"[None, None, None]",127,0,0,6,247,[]
"[None, None, None]",128,0,0,7,247,[]
"[None, None, None]",121,0,0,0,248,[]
"[None, None, None]",122,0,0,1,248,[]
"[None, None, None]",123,0,0,2,248,[]
"[None, None, None]",124,0,0,3,248,[]
"[None, None, None]",125,0,0,4,248,[]
"[None, None, None]",126,0,0,5,248,[]
"[None, None, None]",127,0,0,6,248,[]
"[None, None, None]",128,0,0,7,248,[]
"[None, None, None]",121,0,0,0,249,[]
"[None, None, None]",122,0,0,1,249,[]
"[None, None, None]",123,0,0,2,249,[]
"[None, None, None]",124,0,0,3,249,[]
"[None, None, None]",125,0,0,4,249,[]
"[None, None, None]",126,0,0,5,249,[]
"[None, None, None]",127,0,0,6,249,[]
"[None, None, None]",128,0,0,7,249,[]
"[None, None, None]",121,0,0,0,250,[]
"[None, None, None]",122,0,0,1,250,[]
"[None, None, None]",123,0,0,2,250,[]
"[None, None, None]",124,0,0,3,250,[]
"[None, None, None]",125,0,0,4,250,[]
"[None, None, None]",126,0,0,5,250,[]
"[None, None, None]",127,0,0,6,250,[]
"[None, None, None]",128,0,0,7,250,[]
"[None, None, None]",121,0,0,0,251,[]
"[None, None, None]",122,0,0,1,251,[]
"[None, None, None]",123,0,0,2,251,[]
"[None, None, None]",124,0,0,3,251,[]
"[None, None, None]",125,0,0,4,251,[]
"[None, None, None]",126,0,0,5,251,[]
"[None, None, None]",127,0,0,6,251,[]
"[None, None, None]",128,0,0,7,251,[]
"[None, None, None]",121,0,0,0,252,[]
"[None, None, None]",122,0,0,1,252,[]
"[None, None, None]",123,0,0,2,252,[]
"[None, None, None]",124,0,0,3,252,[]
"[None, None, None]",125,0,0,4,252,[]
"[None, None, None]",126,0,0,5,252,[]
"[None, None, None]",127,0,0,6,252,[]
"[None, None, None]",128,0,0,7,252,[]
"[None, None, None]",121,0,0,0,253,[]
"[None, None, None]",122,0,0,1,253,[]
"[None, None, None]",123,0,0,2,253,[]
"[None, None, None]",124,0,0,3,253,[]
"[None, None, None]",125,0,0,4,253,[]
"[None, None, None]",126,0,0,5,253,[]
"[None, None, None]",127,0,0,6,253,[]
"[None, None, None]",128,0,0,7,253,[]
"[None, None, None]",121,0,0,0,254,[]
"[None, None, None]",122,0,0,1,254,[]
"[None, None, None]",123,0,0,2,254,[]
"[None, None, None]",124,0,0,3,254,[]
"[None, None, None]",125,0,0,4,254,[]
"[None, None, None]",126,0,0,5,254,[]
"[None, None, None]",127,0,0,6,254,[]
"[None, None, None]",128,0,0,7,254,[]
"[None, None, None]",121,0,0,0,255,[]
"[None, None, None]",122,0,0,1,255,[]
"[None, None, None]",123,0,0,2,255,[]
"[None, None, None]",124,0,0,3,255,[]
"[None, None, None]",125,0,0,4,255,[]
"[None, None, None]",126,0,0,5,255,[]
"[None, None, None]",127,0,0,6,255,[]
"[None, None, None]",128,0,0,7,255,[]
"[None, None, None]",121,0,0,0,256,[]
"[None, None, None]",122,0,0,1,256,[]
"[None, None, None]",123,0,0,2,256,[]
"[None, None, None]",124,0,0,3,256,[]
"[None, None, None]",125,0,0,4,256,[]
"[None, None, None]",126,0,0,5,256,[]
"[None, None, None]",127,0,0,6,256,[]
"[None, None, None]",128,0,0,7,256,[]
"[None, None, None]",121,0,0,0,257,[]
"[None, None, None]",122,0,0,1,257,[]
"[None, None, None]",123,0,0,2,257,[]
"[None, None, None]",124,0,0,3,257,[]
"[None, None, None]",125,0,0,4,257,[]
"[5, None, None]",126,1,0,5,257,[]
"[None, None, None]",127,0,0,6,257,[]
"[None, None, None]",128,0,0,7,257,[]
"[None, None, None]",121,0,0,0,258,[]
"[None, None, None]",122,0,0,1,258,[]
"[None, None, None]",123,0,0,2,258,[]
"[None, None, None]",124,0,0,3,258,[]
"[None, None, None]",125,0,0,4,258,[]
"[5, None, None]",126,1,0,5,258,[]
"[None, None, None]",127,0,0,6,258,[]
"[None, None, None]",128,0,0,7,258,[]
"[None, None, None]",121,0,0,0,259,[]
"[None, None, None]",122,0,0,1,259,[]
"[None, None, None]",123,0,0,2,259,[]
"[None, None, None]",124,0,0,3,259,[]
"[None, None, None]",125,0,0,4,259,[]
"[5, None, None]",126,1,0,5,259,[]
"[None, None, None]",127,0,0,6,259,[]
"[None, None, None]",128,0,0,7,259,[]
"[None, None, None]",121,0,0,0,260,[]
"[None, None, None]",122,0,0,1,260,[]
"[None, None, None]",123,0,0,2,260,[]
"[None, None, None]",124,0,0,3,260,[]
"[None, None, None]",125,0,0,4,260,[]
"[5, None, None]",126,1,0,5,260,[]
"[None, None, None]",127,0,0,6,260,[]
"[None, None, None]",128,0,0,7,260,[]
"[None, None, None]",121,0,0,0,261,[]
"[None, None, None]",122,0,0,1,261,[]
"[None, None, None]",123,0,0,2,261,[]
"[None, None, None]",124,0,0,3,261,[]
"[None, None, None]",125,0,0,4,261,[]
"[5, None, None]",126,1,0,5,261,[]
"[None, None, None]",127,0,0,6,261,[]
"[None, None, None]",128,0,0,7,261,[]
"[None, None, None]",121,0,0,0,262,[]
"[None, None, None]",122,0,0,1,262,[]
"[None, None, None]",123,0,0,2,262,[]
"[None, None, None]",124,0,0,3,262,[]
"[None, None, None]",125,0,0,4,262,[]
"[5, None, None]",126,1,0,5,262,[]
"[None, None, None]",127,0,0,6,262,[]
"[None, None, None]",128,0,0,7,262,[]
"[None, None, None]",121,0,0,0,263,[]
"[None, None, None]",122,0,0,1,263,[]
"[None, None, None]",123,0,0,2,263,[]
"[None, None, None]",124,0,0,3,263,[]
"[None, None, None]",125,0,0,4,263,[]
"[5, None, None]",126,1,0,5,263,[]
"[None, None, None]",127,0,0,6,263,[]
"[None, None, None]",128,0,0,7,263,[]
"[None, None, None]",121,0,0,0,264,[]
"[None, None, None]",122,0,0,1,264,[]
"[None, None, None]",123,0,0,2,264,[]
"[None, None, None]",124,0,0,3,264,[]
"[None, None, None]",125,0,0,4,264,[]
"[5, None, None]",126,1,0,5,264,[]
"[None, None, None]",127,0,0,6,264,[]
"[None, None, None]",128,0,0,7,264,[]
"[None, None, None]",121,0,0,0,265,[]
"[None, None, None]",122,0,0,1,265,[]
"[None, None, None]",123,0,0,2,265,[]
"[None, None, None]",124,0,0,3,265,[]
"[None, None, None]",125,0,0,4,265,[]
"[5, None, None]",126,1,0,5,265,[]
"[None, None, None]",127,0,0,6,265,[]
"[None, None, None]",128,0,0,7,265,[]
"[None, None, None]",121,0,0,0,266,[]
"[None, None, None]",122,0,0,1,266,[]
"[None, None, None]",123,0,0,2,266,[]
"[None, None, None]",124,0,0,3,266,[]
"[None, None, None]",125,0,0,4,266,[]
"[5, None, None]",126,1,0,5,266,[]
"[None, None, None]",127,0,0,6,266,[]
"[None, None, None]",128,0,0,7,266,[]
"[None, None, None]",121,0,0,0,267,[]
"[None, None, None]",122,0,0,1,267,[]
"[None, None, None]",123,0,0,2,267,[]
"[None, None, None]",124,0,0,3,267,[]
"[None, None, None]",125,0,0,4,267,[]
"[5, None, None]",126,1,0,5,267,[]
"[None, None, None]",127,0,0,6,267,[]
"[None, None, None]",128,0,0,7,267,[]
"[None, None, None]",121,0,0,0,268,[]
"[None, None, None]",122,0,0,1,268,[]
"[None, None, None]",123,0,0,2,268,[]
"[None, None, None]",124,0,0,3,268,[]
"[None, None, None]",125,0,0,4,268,[]
"[5, None, None]",126,1,0,5,268,[]
"[None, None, None]",127,0,0,6,268,[]
"[None, None, None]",128,0,0,7,268,[]
"[None, None, None]",121,0,0,0,269,[]
"[None, None, None]",122,0,0,1,269,[]
"[None, None, None]",123,0,0,2,269,[]
"[None, None, None]",124,0,0,3,269,[]
"[None, None, None]",125,0,0,4,269,[]
"[5, None, None]",126,1,0,5,269,[]
"[None, None, None]",127,0,0,6,269,[]
"[None, None, None]",128,0,0,7,269,[]
"[None, None, None]",121,0,0,0,270,[]
"[None, None, None]",122,0,0,1,270,[]
"[None, None, None]",123,0,0,2,270,[]
"[None, None, None]",124,0,0,3,270,[]
"[None, None, None]",125,0,0,4,270,[]
"[5, None, None]",126,1,0,5,270,[]
"[None, None, None]",127,0,0,6,270,[]
"[None, None, None]",128,0,0,7,270,[]
"[None, None, None]",121,0,0,0,271,[]
"[None, None, None]",122,0,0,1,271,[]
"[None, None, None]",123,0,0,2,271,[]
"[None, None, None]",124,0,0,3,271,[]
"[None, None, None]",125,0,0,4,271,[]
"[5, None, None]",126,1,0,5,271,[]
"[None, None, None]",127,0,0,6,271,[]
"[None, None, None]",128,0,0,7,271,[]
"[None, None, None]",121,0,0,0,272,[]
"[None, None, None]",122,0,0,1,272,[]
"[None, None, None]",123,0,0,2,272,[]
"[None, None, None]",124,0,0,3,272,[]
"[None, None, None]",125,0,0,4,272,[]
"[5, 15, None]",126,2,0,5,272,[]
"[None, None, None]",127,0,0,6,272,[]
"[None, None, None]",128,0,0,7,272,[]
"[None, None, None]",121,0,0,0,273,[]
"[None, None, None]",122,0,0,1,273,[]
"[None, None, None]",123,0,0,2,273,[]
"[None, None, None]",124,0,0,3,273,[]
"[None, None, None]",125,0,0,4,273,[]
"[5, 15, None]",126,2,0,5,273,[]
"[None, None, None]",127,0,0,6,273,[]
"[None, None, None]",128,0,0,7,273,[]
"[None, None, None]",121,0,0,0,274,[]
"[None, None, None]",122,0,0,1,274,[]
"[None, None, None]",123,0,0,2,274,[]
"[None, None, None]",124,0,0,3,274,[]
"[None, None, None]",125,0,0,4,274,[]
"[None, 15, None]",126,1,0,5,274,[]
"[None, None, None]",127,0,0,6,274,[]
"[None, None, None]",128,0,0,7,274,[]
"[None, None, None]",121,0,0,0,275,[]
"[None, None, None]",122,0,0,1,275,[]
"[None, None, None]",123,0,0,2,275,[]
"[None, None, None]",124,0,0,3,275,[]
"[None, None, None]",125,0,0,4,275,[]
"[None, 15, None]",126,1,0,5,275,[]
"[None, None, None]",127,0,0,6,275,[]
"[None, None, None]",128,0,0,7,275,[]
"[None, None, None]",121,0,0,0,276,[]
"[None, None, None]",122,0,0,1,276,[]
"[None, None, None]",123,0,0,2,276,[]
"[None, None, None]",124,0,0,3,276,[]
"[None, None, None]",125,0,0,4,276,[]
"[None, 15, None]",126,1,0,5,276,[]
"[None, None, None]",127,0,0,6,276,[]
"[None, None, None]",128,0,0,7,276,[]
"[None, None, None]",121,0,0,0,277,[]
"[None, None, None]",122,0,0,1,277,[]
"[None, None, None]",123,0,0,2,277,[]
"[None, None, None]",124,0,0,3,277,[]
"[None, None, None]",125,0,0,4,277,[]
"[None, 15, None]",126,1,0,5,277,[]
"[None, None, None]",127,0,0,6,277,[]
"[None, None, None]",128,0,0,7,277,[]
"[None, None, None]",121,0,0,0,278,[]
"[None, None, None]",122,0,0,1,278,[]
"[None, None, None]",123,0,0,2,278,[]
"[None, None, None]",124,0,0,3,278,[]
"[None, None, None]",125,0,0,4,278,[]
"[None, 15, None]",126,1,0,5,278,[]
"[None, None, None]",127,0,0,6,278,[]
"[None, None, None]",128,0,0,7,278,[]
"[None, None, None]",121,0,0,0,279,[]
"[None, None, None]",122,0,0,1,279,[]
"[None, None, None]",123,0,0,2,279,[]
"[None, None, None]",124,0,0,3,279,[]
"[None, None, None]",125,0,0,4,279,[]
"[None, 15, None]",126,1,0,5,279,[]
"[None, None, None]",127,0,0,6,279,[]
"[None, None, None]",128,0,0,7,279,[]
"[None, None, None]",121,0,0,0,280,[]
"[None, None, None]",122,0,0,1,280,[]
"[None, None, None]",123,0,0,2,280,[]
"[None, None, None]",124,0,0,3,280,[]
"[None, None, None]",125,0,0,4,280,[]
"[None, 15, None]",126,1,0,5,280,[]
"[None, None, None]",127,0,0,6,280,[]
"[None, None, None]",128,0,0,7,280,[]
"[None, None, None]",121,0,0,0,281,[]
"[None, None, None]",122,0,0,1,281,[]
"[None, None, None]",123,0,0,2,281,[]
"[None, None, None]",124,0,0,3,281,[]
"[None, None, None]",125,0,0,4,281,[]
"[None, 15, None]",126,1,0,5,281,[]
"[None, None, None]",127,0,0,6,281,[]
"[None, None, None]",128,0,0,7,281,[]
"[None, None, None]",121,0,0,0,282,[]
"[None, None, None]",122,0,0,1,282,[]
"[None, None, None]",123,0,0,2,282,[]
"[None, None, None]",124,0,0,3,282,[]
"[None, None, None]",125,0,0,4,282,[]
"[None, 15, None]",126,1,0,5,282,[]
"[None, None, None]",127,0,0,6,282,[]
"[None, None, None]",128,0,0,7,282,[]
"[None, None, None]",121,0,0,0,283,[]
"[None, None, None]",122,0,0,1,283,[]
"[None, None, None]",123,0,0,2,283,[]
"[None, None, None]",124,0,0,3,283,[]
"[None, None, None]",125,0,0,4,283,[]
"[None, 15, None]",126,1,0,5,283,[]
"[None, None, None]",127,0,0,6,283,[]
"[None, None, None]",128,0,0,7,283,[]
"[None, None, None]",121,0,0,0,284,[]
"[None, None, None]",122,0,0,1,284,[]
"[None, None, None]",123,0,0,2,284,[]
"[None, None, None]",124,0,0,3,284,[]
"[None, None, None]",125,0,0,4,284,[]
"[None, 15, None]",126,1,0,5,284,[]
"[None, None, None]",127,0,0,6,284,[]
"[None, None, None]",128,0,0,7,284,[]
"[None, None, None]",121,0,0,0,285,[]
"[None, None, None]",122,0,0,1,285,[]
"[None, None, None]",123,0,0,2,285,[]
"[None, None, None]",124,0,0,3,285,[]
"[None, None, None]",125,0,0,4,285,[]
"[None, 15, None]",126,1,0,5,285,[]
"[None, None, None]",127,0,0,6,285,[]
"[None, None, None]",128,0,0,7,285,[]
"[None, None, None]",121,0,0,0,286,[]
"[None, None, None]",122,0,0,1,286,[]
"[None, None, None]",123,0,0,2,286,[]
"[None, None, None]",124,0,0,3,286,[]
"[None, None, None]",125,0,0,4,286,[]
"[None, 15, None]",126,1,0,5,286,[]
"[None, None, None]",127,0,0,6,286,[]
"[None, None, None]",128,0,0,7,286,[]
"[None, None, None]",121,0,0,0,287,[]
"[None, None, None]",122,0,0,1,287,[]
"[None, None, None]",123,0,0,2,287,[]
"[None, None, None]",124,0,0,3,287,[]
"[None, None, None]",125,0,0,4,287,[]
"[None, 15, None]",126,1,0,5,287,[]
"[None, None, None]",127,0,0,6,287,[]
"[None, None, None]",128,0,0,7,287,[]
"[None, None, None]",121,0,0,0,288,[]
"[None, None, None]",122,0,0,1,288,[]
"[None, None, None]",123,0,0,2,288,[]
"[None, None, None]",124,0,0,3,288,[]
"[None, None, None]",125,0,0,4,288,[]
"[None, 15, None]",126,1,0,5,288,[]
"[None, None, None]",127,0,0,6,288,[]
"[None, None, None]",128,0,0,7,288,[]
"[None, None, None]",121,0,0,0,289,[]
"[None, None, None]",122,0,0,1,289,[]
"[None, None, None]",123,0,0,2,289,[]
"[None, None, None]",124,0,0,3,289,[]
"[None, None, None]",125,0,0,4,289,[]
"[None, None, None]",126,0,0,5,289,[]
"[None, None, None]",127,0,0,6,289,[]
"[None, None, None]",128,0,0,7,289,[]
"[None, None, None]",121,0,0,0,290,[]
"[None, None, None]",122,0,0,1,290,[]
"[None, None, None]",123,0,0,2,290,[]
"[None, None, None]",124,0,0,3,290,[]
"[None, None, None]",125,0,0,4,290,[]
"[None, None, None]",126,0,0,5,290,[]
"[None, None, None]",127,0,0,6,290,[]
"[None, None, None]",128,0,0,7,290,[]
"[None, None, None]",121,0,0,0,291,[]
"[None, None, None]",122,0,0,1,291,[]
"[None, None, None]",123,0,0,2,291,[]
"[None, None, None]",124,0,0,3,291,[]
"[None, None, None]",125,0,0,4,291,[]
"[None, None, None]",126,0,0,5,291,[]
"[None, None, None]",127,0,0,6,291,[]
"[None, None, None]",128,0,0,7,291,[]
"[None, None, None]",121,0,0,0,292,[]
"[None, None, None]",122,0,0,1,292,[]
"[None, None, None]",123,0,0,2,292,[]
"[None, None, None]",124,0,0,3,292,[]
"[None, None, None]",125,0,0,4,292,[]
"[None, None, None]",126,0,0,5,292,[]
"[None, None, None]",127,0,0,6,292,[]
"[None, None, None]",128,0,0,7,292,[]
"[None, None, None]",121,0,0,0,293,[]
"[None, None, None]",122,0,0,1,293,[]
"[None, None, None]",123,0,0,2,293,[]
"[None, None, None]",124,0,0,3,293,[]
"[None, None, None]",125,0,0,4,293,[]
"[None, None, None]",126,0,0,5,293,[]
"[None, None, None]",127,0,0,6,293,[]
"[None, None, None]",128,0,0,7,293,[]
"[None, None, None]",121,0,0,0,294,[]
"[None, None, None]",122,0,0,1,294,[]
"[None, None, None]",123,0,0,2,294,[]
"[None, None, None]",124,0,0,3,294,[]
"[None, None, None]",125,0,0,4,294,[]
"[None, None, None]",126,0,0,5,294,[]
"[None, None, None]",127,0,0,6,294,[]
"[None, None, None]",128,0,0,7,294,[]
"[None, None, None]",121,0,0,0,295,[]
"[None, None, None]",122,0,0,1,295,[]
"[None, None, None]",123,0,0,2,295,[]
"[None, None, None]",124,0,0,3,295,[]
"[None, None, None]",125,0,0,4,295,[]
"[None, None, None]",126,0,0,5,295,[]
"[None, None, None]",127,0,0,6,295,[]
"[None, None, None]",128,0,0,7,295,[]
"[None, None, None]",121,0,0,0,296,[]
"[None, None, None]",122,0,0,1,296,[]
"[None, None, None]",123,0,0,2,296,[]
"[None, None, None]",124,0,0,3,296,[]
"[None, None, None]",125,0,0,4,296,[]
"[13, None, None]",126,1,0,5,296,[]
"[None, None, None]",127,0,0,6,296,[]
"[None, None, None]",128,0,0,7,296,[]
"[None, None, None]",121,0,0,0,297,[]
"[None, None, None]",122,0,0,1,297,[]
"[None, None, None]",123,0,0,2,297,[]
"[None, None, None]",124,0,0,3,297,[]
"[None, None, None]",125,0,0,4,297,[]
"[13, None, None]",126,1,0,5,297,[]
"[None, None, None]",127,0,0,6,297,[]
"[None, None, None]",128,0,0,7,297,[]
"[None, None, None]",121,0,0,0,298,[]
"[None, None, None]",122,0,0,1,298,[]
"[None, None, None]",123,0,0,2,298,[]
"[None, None, None]",124,0,0,3,298,[]
"[None, None, None]",125,0,0,4,298,[]
"[13, None, None]",126,1,0,5,298,[]
"[None, None, None]",127,0,0,6,298,[]
"[None, None, None]",128,0,0,7,298,[]
"[None, None, None]",121,0,0,0,299,[]
"[None, None, None]",122,0,0,1,299,[]
"[None, None, None]",123,0,0,2,299,[]
"[None, None, None]",124,0,0,3,299,[]
"[None, None, None]",125,0,0,4,299,[]
"[13, None, None]",126,1,0,5,299,[]
"[None, None, None]",127,0,0,6,299,[]
"[None, None, None]",128,0,0,7,299,[]
"[None, None, None]",121,0,0,0,300,[]
"[None, None, None]",122,0,0,1,300,[]
"[None, None, None]",123,0,0,2,300,[]
"[None, None, None]",124,0,0,3,300,[]
"[None, None, None]",125,0,0,4,300,[]
"[13, None, None]",126,1,0,5,300,[]
"[None, None, None]",127,0,0,6,300,[]
"[None, None, None]",128,0,0,7,300,[]
"[None, None, None]",121,0,0,0,301,[]
"[None, None, None]",122,0,0,1,301,[]
"[None, None, None]",123,0,0,2,301,[]
"[None, None, None]",124,0,0,3,301,[]
"[None, None, None]",125,0,0,4,301,[]
"[13, None, None]",126,1,0,5,301,[]
"[None, None, None]",127,0,0,6,301,[]
"[None, None, None]",128,0,0,7,301,[]
"[None, None, None]",121,0,0,0,302,[]
"[None, None, None]",122,0,0,1,302,[]
"[None, None, None]",123,0,0,2,302,[]
"[None, None, None]",124,0,0,3,302,[]
"[None, None, None]",125,0,0,4,302,[]
"[13, None, None]",126,1,0,5,302,[]
"[None, None, None]",127,0,0,6,302,[]
"[None, None, None]",128,0,0,7,302,[]
"[None, None, None]",121,0,0,0,303,[]
"[None, None, None]",122,0,0,1,303,[]
"[None, None, None]",123,0,0,2,303,[]
"[None, None, None]",124,0,0,3,303,[]
"[None, None, None]",125,0,0,4,303,[]
"[13, None, None]",126,1,0,5,303,[]
"[None, None, None]",127,0,0,6,303,[]
"[None, None, None]",128,0,0,7,303,[]
"[None, None, None]",121,0,0,0,304,[]
"[None, None, None]",122,0,0,1,304,[]
"[None, None, None]",123,0,0,2,304,[]
"[None, None, None]",124,0,0,3,304,[]
"[None, None, None]",125,0,0,4,304,[]
"[13, None, None]",126,1,0,5,304,[]
"[None, None, None]",127,0,0,6,304,[]
"[None, None, None]",128,0,0,7,304,[]
"[None, None, None]",121,0,0,0,305,[]
"[None, None, None]",122,0,0,1,305,[]
"[None, None, None]",123,0,0,2,305,[]
"[None, None, None]",124,0,0,3,305,[]
"[None, None, None]",125,0,0,4,305,[]
"[13, None, None]",126,1,0,5,305,[]
"[None, None, None]",127,0,0,6,305,[]
"[None, None, None]",128,0,0,7,305,[]
"[None, None, None]",121,0,0,0,306,[]
"[None, None, None]",122,0,0,1,306,[]
"[None, None, None]",123,0,0,2,306,[]
"[None, None, None]",124,0,0,3,306,[]
"[None, None, None]",125,0,0,4,306,[]
"[13, 2, None]",126,2,0,5,306,[]
"[None, None, None]",127,0,0,6,306,[]
"[None, None, None]",128,0,0,7,306,[]
"[None, None, None]",121,0,0,0,307,[]
"[None, None, None]",122,0,0,1,307,[]
"[None, None, None]",123,0,0,2,307,[]
"[None, None, None]",124,0,0,3,307,[]
"[None, None, None]",125,0,0,4,307,[]
"[13, 2, None]",126,2,0,5,307,[]
"[None, None, None]",127,0,0,6,307,[]
"[None, None, None]",128,0,0,7,307,[]
"[None, None, None]",121,0,0,0,308,[]
"[None, None, None]",122,0,0,1,308,[]
"[None, None, None]",123,0,0,2,308,[]
"[None, None, None]",124,0,0,3,308,[]
"[None, None, None]",125,0,0,4,308,[]
"[13, 2, None]",126,2,0,5,308,[]
"[None, None, None]",127,0,0,6,308,[]
"[None, None, None]",128,0,0,7,308,[]
"[None, None, None]",121,0,0,0,309,[]
"[None, None, None]",122,0,0,1,309,[]
"[None, None, None]",123,0,0,2,309,[]
"[None, None, None]",124,0,0,3,309,[]
"[None, None, None]",125,0,0,4,309,[]
"[13, 2, None]",126,2,0,5,309,[]
"[None, None, None]",127,0,0,6,309,[]
"[None, None, None]",128,0,0,7,309,[]
"[None, None, None]",121,0,0,0,310,[]
"[None, None, None]",122,0,0,1,310,[]
"[None, None, None]",123,0,0,2,310,[]
"[None, None, None]",124,0,0,3,310,[]
"[None, None, None]",125,0,0,4,310,[]
"[13, 2, None]",126,2,0,5,310,[]
"[None, None, None]",127,0,0,6,310,[]
"[None, None, None]",128,0,0,7,310,[]
"[None, None, None]",121,0,0,0,311,[]
"[None, None, None]",122,0,0,1,311,[]
"[None, None, None]",123,0,0,2,311,[]
"[None, None, None]",124,0,0,3,311,[]
"[None, None, None]",125,0,0,4,311,[]
"[None, 2, None]",126,1,0,5,311,[]
"[None, None, None]",127,0,0,6,311,[]
"[None, None, None]",128,0,0,7,311,[]
"[None, None, None]",121,0,0,0,312,[]
"[None, None, None]",122,0,0,1,312,[]
"[None, None, None]",123,0,0,2,312,[]
"[None, None, None]",124,0,0,3,312,[]
